32677.78369905956,33040.67084639498,34443.755485893416,32568.48275862069,33387.85893416928,33397.77868338558,32650.01818181818,32378.616300940437,32891.835736677116,33022.48652037617,32290.030094043886,33103.16865203762,32712.43761755486,33036.665830721,32955.910971786834,32551.438871473354,32914.22194357367,33160.73040752351,33066.8275862069,32776.34545454545,33194.43197492163,33216.25454545455,32836.6802507837,32734.915987460816,33021.56238244514,33231.17742946708,32830.096551724135,33081.11661442006,33057.373667711596,33232.626959247646,32492.405642633228,32632.371786833857,32987.206269592476,32518.248902821317,31027.21630094044,31745.791222570533,32780.74043887147,32831.22068965517,33377.552978056425,32383.905329153604,33349.311598746084,33140.98244514107,32474.110344827586,33448.00250783699,32815.88150470219,33199.953605015675,32529.803761755487,33154.32288401254,32949.6789968652,34148.410031347965,33100.68965517241,32369.977429467086,32580.84012539185,32802.70344827586,33014.676489028214,32222.72476489028,33271.3197492163,33627.77742946708,32846.787460815045,34002.25956112853,33188.793103448275,32664.137931034482,33407.139811912224,32698.05517241379
33024.129105969725,33162.3059125964,32649.808911739503,32127.229648671808,33240.55526992288,32815.6361039703,32917.63353327621,32353.352185089974,33171.15966866609,32577.256783776065,32839.107112253645,33135.244215938306,32426.29105969723,33049.74978577549,32203.65524135961,32954.41816623822,32861.0931162525,32585.929448728933,32735.56326763782,32606.128820337046,31958.27820622679,33021.52299343045,32667.179377320765,32682.829762924877,32647.741216795202,32669.87803484719,32854.23079120251,32363.371608111967,33136.98828906027,32874.547843473294,32615.268780348473,33078.46529562982,32938.571550985434,33122.54498714653,32597.26335332762,32883.84975721222,32578.44330191374,32623.506426735217,33270.37446443873,32908.79263067695,32845.786632390744,32513.576121108254,32978.19023136247,32994.80976863753,32879.95487003713,33085.21593830334,32821.36532419309,33163.105969722936,32925.10168523279,32565.220508426162,33064.52442159383,32498.200228506143,33147.34990002857,32964.389317337904,33224.20108540417,32285.623536132534,32799.84575835476,32698.79862896315,32834.785204227366,32862.81491002571,32600.876606683803,32553.240788346186,32898.04227363611,32414.15681233933
32334.23317535545,33190.61232227488,32807.638862559244,32644.824960505528,32631.948815165877,33159.520695102685,32652.237598736177,32831.61484992101,32843.40063191153,32820.7775671406,32460.61074249605,33029.274249605056,32471.723854660348,33767.62875197472,32654.726698262242,31370.739020537123,32479.069510268564,32972.53238546604,32789.35355450237,32552.394628751976,32883.11374407583,33423.45086887835,33048.42780410743,32655.127330173775,32973.40979462875,32896.19146919431,32598.454976303317,32836.32164296998,32118.669194312795,32753.401895734598,32610.622116903633,32600.51437598736,32576.44644549763,32717.161453396526,31931.484044233806,32498.11785150079,32716.379778830964,32849.89668246445,32892.45655608215,33181.23665086888,32572.163033175355,32566.01579778831,31792.056872037916,32448.384834123222,32142.20979462875,33239.647077409165,32380.557345971563,32378.912164297,32569.341548183253,31567.617061611374,32738.710900473932,32232.91690363349,33031.82369668246,33273.64518167457,32597.46982622433,32971.01074249605,33214.38009478673,32751.834439178514,32716.052764612956,32831.39747235387,32900.0849921011,31829.98262243286,32151.456240126383,33274.63222748815
33066.23247033441,32588.220604099246,32880.50323624595,33190.87971952535,33012.895900755124,31351.977885652643,32926.73300970874,32664.72114347357,32375.110571736786,32712.697411003235,33304.76483279396,33010.05501618123,33338.32362459547,32484.41909385113,33089.06040992449,33126.41963322546,32642.39374325782,33322.777238403454,32750.755124056093,32975.9811218986,33280.81014023732,32861.57713052859,32446.01024811219,33543.28586839267,32814.224379719526,32626.173139158574,32843.84250269687,32698.100323624596,33026.26375404531,32120.57173678533,32091.577669902912,33462.24811218986,33912.76537216829,32902.22977346279,32904.34196332255,33810.064724919095,32334.58090614887,33430.57011866235,33105.829557713056,33336.68176914779,32649.692556634305,33030.36677454153,32656.56796116505,32515.668284789645,32299.366235167206,33087.84250269687,32613.428802589,33500.16343042071,32667.89374325782,33493.44012944984,32385.9832793959,32497.505933117583,32930.53451995685,33486.70280474649,32480.168284789645,33410.18608414239,32400.810140237325,32848.023732470334,33030.309600863,32303.68770226537,32885.64131607336,33227.480043149946,33310.299892125135,32900.0
32331.806009488668,33379.63152345809,33077.55508697944,32563.673695308382,33345.47917764892,32875.717448603056,32498.473906167634,33461.428044280445,32599.49762783342,32465.85397996837,32881.308381655246,32646.425935687927,33822.775962045336,32696.987348444913,32885.80706378492,33367.308381655246,32272.76647337902,33199.86241433843,32384.480231945177,32097.82393252504,32545.82814971007,33115.713758566155,33405.68160253031,32566.648392198207,33459.94148655772,33110.21665788086,33116.36847654191,32706.67105956774,33629.83025830258,32523.648392198207,32869.92145492884,32629.128624143385,32599.16816025303,32963.4254085398,33066.08961518187,33162.72272008434,32294.48603057459,32713.28782287823,32529.062730627305,33029.261992619926,32546.392198207697,33223.72904586189,33084.096468107535,32824.79177648919,32663.959936742223,32798.15445440169,32902.74064312072,32356.413284132843,32218.101212440695,32566.88877174486,32942.61307327359,33146.395888244595,32874.58724301529,33265.675276752765,32543.137058513443,32320.913020558775,32721.89246178176,33441.78914074855,33350.77754348972,32704.985239852398,32893.23247232472,32389.687928307856,32992.127042699,33034.81918819188
32822.150764364786,32832.22930943595,32511.301528729575,31781.249868212966,33534.2762256194,31933.91091196626,32346.57195571956,32638.721138639958,33227.37269372694,31928.273062730626,32530.263046916185,33005.005271481285,32497.425935687927,31879.21876647338,32763.558249868212,32385.44860305746,33528.87084870849,31743.608856088562,33393.35160780179,32356.058513442276,33285.57933579336,33108.53083816553,33265.454401686875,32600.97258829731,33366.224037954664,32358.113336847655,32703.987348444913,32855.68950975224,32395.188719030048,32840.26673695308,32853.134949920925,32429.761201897734,32380.75487612019,32273.367949393778,32908.45071164997,33208.74538745388,33000.16974169742,32791.632577754346,33257.72535582499,32678.395888244595,32501.316816025304,32459.883500263575,32568.791249341066,33165.09066947812,32754.91881918819,32242.21033210332,32984.76752767528,32200.952556668424,32422.144965735373,32173.876120189772,32669.800210859252,32911.259884027415,32753.78123352662,32246.169741697417,31957.889298892987,32155.912493410648,33433.01159725883,33280.08487084871,32936.721665788085,32704.31365313653,32270.998945703745,32922.5967316816,32875.57722720084,33316.32630469162
32846.00900423729,32740.876059322032,32951.19650423729,32945.776483050846,33026.970338983054,31923.249470338982,32199.10963983051,32302.08845338983,32715.30720338983,33413.995762711864,32086.341631355932,32975.49311440678,33219.49470338983,32762.561440677968,32631.505826271186,33047.23411016949,33428.8373940678,33417.63983050847,32519.976165254237,33292.49258474576,32487.62870762712,33184.05296610169,32223.04661016949,33255.101694915254,32530.17055084746,32708.682733050846,32682.91313559322,33284.96133474576,32515.386652542373,32089.31091101695,32337.662076271186,33292.969809322036,33479.6938559322,32208.711334745763,32318.16154661017,32516.367584745763,32523.25370762712,33342.051377118645,32802.20974576271,32375.92690677966,33120.83368644068,32851.6530720339,32729.71875,33153.9655720339,32889.1906779661,33688.75953389831,32516.594279661018,32829.3469279661,32649.05561440678,33171.70921610169,32051.13029661017,33422.92902542373,33346.676377118645,32521.0344279661,32968.483050847455,32451.07468220339,32606.619173728814,32599.226694915254,32209.166313559323,32766.43591101695,31966.977754237287,33062.67425847457,32892.66472457627,32654.51906779661
33290.35142948924,32748.043687761,32869.10857693543,33229.81625441696,32512.533247671057,32703.169290073885,32610.20976549952,33264.51493735946,32117.858978477354,32396.428204304528,32069.162544169612,33329.52071956312,32771.19017025377,33068.84034693222,33264.83520719563,32825.61965949245,32908.202377128175,32772.99196916158,32706.418246064888,32421.01606167684,32824.82139415355,32821.64728557661,33065.34018631545,32475.430452939287,32999.32187600386,33113.32637327337,32984.92483135239,32642.477674269194,33041.378734339865,32961.58785737231,32906.19081272085,32417.786700931578,32856.72245422422,33073.39768711854,32484.82139415355,32821.447799550275,32705.574686797303,32798.38226790877,32434.90523610665,32627.362030195953,32725.424670735625,32661.195309990362,33206.2139415355,32390.948602634115,32673.863796980404,32535.32733697398,32880.977513652426,32717.277867009318,31970.202055894635,32681.30517185994,32622.896884034693,32997.234821715385,32792.16993254096,33301.14873112753,32623.50176678445,33015.83135239319,32554.53260520398,33102.15354963058,33017.051076132346,32477.034050754897,32625.97976228718,32777.94121426277,32678.890459363956,32853.69354320591
31961.423299947284,32970.602530311015,32724.38745387454,32694.470216130732,32628.18766473379,33775.88244596732,33456.90458618872,33682.01370585134,31877.480231945177,32932.505007907224,32305.547179757512,33240.53663679494,32416.574064312073,31987.29573010016,33122.10173958883,32661.72430152873,31914.457564575645,33061.43542435424,32965.5856615709,33042.53979968371,32919.37058513442,33132.78755930417,32718.415392725357,32904.925672113866,33850.28940432261,33441.0405904059,32774.29204006326,31881.28465998946,32812.49077490775,32712.896151818662,32761.311544544016,32350.940959409592,32349.905640484976,33170.35687928308,32067.696362677914,33606.74380600949,32365.307854507115,32910.88244596732,32782.23405376911,32633.202952029522,33287.31049024776,33035.94623089088,32227.88982604112,32666.346336320505,32696.824459673167,33045.614654717974,32147.090669478122,32920.23668950975,32793.76963626779,33291.90142329995,32919.0258302583,33093.38060094887,33320.584080126515,32062.603057459146,32766.13494992093,32455.50975224038,32720.32946758039,32107.538745387454,33059.95413811281,32452.913547706907,33004.519240906695,32495.91512915129,32988.89088033738,32816.836056932
32896.321222410865,32469.829202037352,32020.03531409168,33109.14940577249,33466.62342954159,32898.97317487266,33163.57113752122,32878.46689303905,32396.91511035654,33015.265534804756,33615.82478777589,33170.06825127335,32720.738879456705,32089.928353140916,32748.83327674024,32510.840747028862,32306.37419354839,32451.994227504245,32889.5701188455,32724.48658743633,32584.689303904925,32544.216977928692,32740.710696095077,32571.10220713073,32860.22648556876,33318.35280135823,32788.70933786078,32741.85466893039,32658.34974533107,32558.696434634974,32517.183361629883,33255.700848896435,32754.89677419355,32274.7701188455,33306.144991511035,32868.77521222411,32197.196264855687,32868.82275042445,32863.32292020373,32182.512733446518,32669.863497453312,32773.38370118845,32653.02444821732,33406.41052631579,32782.84617996604,32268.02037351443,31705.593208828523,32389.353480475384,32105.8363327674,33185.249915110355,32334.915789473685,32586.058064516128,32367.053310696094,32651.79049235993,32930.92801358234,33019.42954159593,33113.28930390492,32547.67470288625,32912.68013582343,32240.605772495757,32720.4078098472,32648.531748726655,32280.53310696095,31779.403056027164
