18738.73123548288,18832.054916347908,18817.23400498806,18791.10959507667,19308.26549124187,18977.48319391235,19120.730047143865,19002.85254651789,18899.99224521686,19107.982394760867,19005.597850019894,18885.391301093587,18869.435313130627,18882.589740599728,19100.70734362544,18771.05667688372
19074.261758198314,18904.247181729723,19155.07191719635,18711.555636653353,18639.638695643942,18734.35360259222,18745.336416283433,18908.910393012124,18946.876842208316,19037.738950900166,18977.694491595197,18805.284390126864,18820.44119069511,18949.48454446745,18942.488955272205,18886.968405925243
18917.866025781623,18920.409948756507,18839.85130179566,19052.07157769697,18852.89975078804,18885.150543971173,18918.78466201493,18971.025140018057,18946.33591317252,18776.22739566839,18814.116716253193,18886.72723238774,18805.904601789574,19103.970848411293,18936.835450201008,19017.62883526777
18907.7766106493,18994.591879628486,18736.345151305453,18962.34632004706,19001.97342443252,18925.404717089972,18609.71347112947,18807.29967897768,18860.156043335202,18943.83829785083,19003.804612675976,18931.28410268229,18971.237421993163,18785.15597139561,19010.20664674927,18879.29841865837
18881.03880106006,18860.19326514179,18908.50498425015,18976.200799762093,18965.808669197995,18903.138834156252,18857.246495380463,18920.887888012425,18932.746519860455,18793.48703889059,18907.920970769293,19000.07664860476,18869.56775461849,18820.651379787545,18846.383008334244,18912.642043363183
18916.918028768872,18923.663934729557,18925.164936936046,18953.367335621133,18837.712770363312,18979.64100215255,18860.7095974817,19048.876798141162,18882.661021286578,18885.705285649383,18847.103793082246,19026.03160403163,18922.781374223767,18776.64517269506,18996.98527234485,18828.286115496776
18842.696177474365,18895.52840657694,18956.4515619014,18768.617465848627,18912.986818128524,18785.201788083108,18926.690210254434,18802.800449828854,18878.062369627587,18863.078357580103,18935.700885293358,18906.128382671417,18862.822251448888,18873.89776816735,18891.809702059225,18956.02685374823
18968.451913390887,19060.396188365634,19008.581522680866,18961.596747297117,18745.858480842813,18863.434213311026,19038.442722022723,18897.71876112339,19083.667420432073,19007.529869930953,18895.58513989235,19009.014188717476,18944.572931866645,18910.035968248016,19000.19980764177,18887.666997693657
19017.29668016717,18819.609381352853,18874.027757211767,18980.807919071874,18847.17628541081,18831.71653893002,18916.47095644708,18801.368870476057,18890.85711883168,18941.38719710239,18943.74482031719,18910.784561138335,19039.64491782741,18716.481604571243,18880.898642445794,18908.108731221215
20825.00261694014,18941.725099473795,18895.637765784613,18809.915798101018,18934.178381536723,18793.866988722082,18917.741725229385,18853.462943802133,18932.118884637657,19114.24743731677,18968.322845108116,18919.93877214675,18975.38538738722,18872.461898535304,19004.40265760167,18809.510494777518
18899.675559417952,18926.37447395988,19051.557256727134,18937.695869890897,19093.434617731553,18960.98785095459,19018.56843845562,18936.76872117147,18954.6666134567,18875.47937530637,18954.10199091989,18864.787574163583,18924.30601276289,18926.817252590015,18990.572924489832,18973.85466478716
18990.760047545085,18788.03884174906,18958.997452169428,19032.174705114176,19058.933138870834,18981.657884301832,18801.40429669237,18907.405107669958,18988.28684528486,19179.591662049057,18944.093074389748,18935.273429729215,18824.734312299624,18997.603135069254,19130.071351991144,18862.392942211914
19097.984088798265,19128.503794384997,18724.279109329123,18788.957364454047,18934.84236732084,19076.770926422585,18840.93955164771,19049.63834894159,19017.70338375655,19509.355669271707,19743.198448656498,18951.727897636767,18793.424404244866,19034.5010378115,18945.690677900482,19085.860819421116
18998.152315053187,18963.846169473334,19024.164832948725,18982.01814366113,18796.17959903647,18900.854388701966,18981.567607571997,18973.443078275362,19067.39466606014,18903.128524258096,18972.85187484656,18848.501588399773,18923.89753792147,18709.735112907907,18879.46019041585,18904.86566911129
18969.78535600826,19022.289862315178,19031.424645948297,18905.090708119096,18760.548878138354,18961.494579181548,18834.534561219116,18773.207429872622,18963.894383946885,18763.88438914283,19014.277783119476,18964.279236159655,18916.587636070846,19010.178172350817,18895.493120139676,18892.90791678591
19817.039528996556,18899.328993616284,18956.141129148924,18984.305260358782,18838.214238918266,18915.007012797287,18936.20419660699,19067.596078984607,19014.948842526035,19016.32239620018,18895.67443713767,18848.45383539911,18953.908564002963,18873.263188078985,18933.289598466887,18922.55041328102
18962.282361999252,18860.845128258214,19025.58802687003,19000.877214189764,18985.17704235217,18783.56564313443,18837.342750735857,18873.87753610061,19044.622509010187,18933.995846229347,19073.631623020658,18923.152626589548,18985.717732997113,18872.44288198862,18901.986060192547,19062.80909094905
18924.46987152803,18966.386928616314,18914.83846777708,18681.609783944627,18783.673275590212,18932.70534026293,18980.721426709417,18921.981541209927,18911.11826099044,18922.262908019857,18832.705380064748,18953.918443665378,18837.751509938753,18906.04684139211,18855.92867726549,18920.16258621649
18883.2253288038,18923.14097417412,18945.747476172248,18796.962138910116,19015.621486578704,18834.39452470799,18985.143066409746,18952.281938779786,19028.5961415073,18934.62020304512,18890.49967220173,19039.04229340146,18840.88121314457,18692.76263401142,18885.16148247515,18805.98150829498
18809.459635398838,18942.95905550065,18954.98931710678,18903.3552122901,18938.928893270175,18917.861574277773,19030.093948470956,18840.71182395355,19011.569790632926,19026.096442179736,18739.961908417125,18891.547362539477,18807.78992894293,18783.639804321218,18729.515167757025,19209.19036393533
18915.336972216857,18862.50270167609,19034.881655873505,19034.604769952697,18743.045998300167,19017.256212594595,19017.85063697153,18901.26062504038,18913.101070734083,19037.262579816612,18994.781715156343,18847.68549751863,19079.983976993066,18853.95724147723,18891.964740676893,18910.068583177086
20474.645405639014,18855.67136873788,18865.503182353485,18928.62678435181,18953.42749056936,18951.12448753958,18934.906718589453,18929.76417599279,18799.120377219075,18873.35082790798,18852.579295084357,18891.43659191079,18891.168234546585,18890.024011936013,18804.18887289503,19005.21440212597
18869.479853401215,19001.73444547932,19054.1332092614,19023.66066765399,18973.830740591715,19044.751919882547,18852.369990989177,18791.209259125262,18799.626662949693,19000.942653571397,18942.639121636257,18910.19524606311,18793.703865726296,18898.01521173575,19105.14479172426,19015.302158545608
18951.550884026372,18931.587269267555,18920.928816145006,18963.365875818457,18996.79596290725,18925.728146847967,18989.976353112008,18996.381371703716,18871.32179381067,18944.545178422202,18900.388916906588,18879.782998608975,19002.326417680128,18905.165068380502,19043.294193857193,18827.164812770756
18875.633579766163,18915.147279692574,18785.806422913003,18978.80800340437,18960.856399704666,19025.984225414897,18966.400504373683,18909.097821389365,18910.856172573778,18861.11340722024,18832.96198450672,19007.719219507188,18855.306136980933,18827.943921984457,18810.459419838808,18789.60145452499
18990.510762377213,18977.823119628963,18911.298314508847,18864.679688986533,18879.52152240668,18909.166802504515,18998.26065045614,18969.03585465014,18870.264427211572,18847.726056677147,18955.314534909732,18846.537872225454,18792.699620052976,18923.599377155715,18861.808735901905,18981.674240620603
18948.13492378005,18961.505993070787,18840.0024203599,18986.07112664036,19078.01061541309,18948.566682820216,18927.355442563916,18918.85502874032,19044.87868307277,18766.958431444116,18991.136909268313,18815.8122088234,18866.478657299125,18688.77206787434,18933.66089678873,18868.13742317752
18705.129139406316,18888.57550438426,18993.12161261753,18907.571328786074,18793.099279803122,18948.675825914852,18886.794909241733,18766.710765190583,19034.35701128971,18948.56575123814,18858.21665654313,19030.5981171443,18864.52008773265,19000.69510923853,18903.584306706074,18864.95074301554
18852.10289611447,18829.077298507902,19015.49809916827,18936.091320683983,18889.637497044143,18901.434241923547,18876.828921169654,18932.60645587589,18995.654771739246,18943.173258236784,18874.96443451605,18903.808194173136,19024.07905428533,18829.650446548487,18839.747372131085,18923.01746953549
18965.516592527616,18923.489627894516,18940.696056647063,18900.644067569618,18978.619103201836,19017.320408121454,18965.481369551646,18925.9942750321,18804.857025512112,18879.393042262065,18977.042974879598,18904.30565893805,18888.014043416297,18872.83364301536,18922.561204837923,18804.98194662881
19845.378311118067,18850.805995863597,18888.73577431568,18828.12446494452,18882.327219097115,18941.814251790864,18831.537465164653,18871.90381677014,18711.146692338305,18717.694492792616,18781.485899857795,18943.091998498418,19128.64200823709,18945.34186065937,18870.072440604974,18977.242580457052
19050.37746354534,18954.931830935497,18862.530748829256,18953.32109044264,18751.695030893265,18983.029950152486,18838.581053019963,18908.816886228666,18936.646340908253,18854.716625248722,18906.12001680688,18869.561452643215,18864.534204022068,18838.871342901322,19002.73589954587,18910.268524789106
18772.54007957856,18926.59351225012,18904.66167809511,18793.133776231403,18955.087473584783,18997.05125165079,18963.133196982606,18886.548385124886,18940.27820768936,19015.174382381465,18932.93753856593,18889.479058085566,18892.791780957992,18884.223945926744,18905.96081223069,18943.334462790826
18947.114562465147,18999.265393988204,19021.020771663225,18816.481728963376,18823.5497748651,18881.226814435497,18859.595236160647,19082.3429303767,18996.617850226856,18953.818747982536,18868.502702051286,18957.957283154774,18902.134772007354,19015.36765678116,19041.810504862784,18942.1385636227
18791.312134667434,18927.95800404533,18963.793791073105,18966.409437035963,19064.347843980606,18929.908930151487,18933.89667384945,18967.82606105283,18901.49855457064,19023.501609077754,18889.551698733285,19002.330203873193,18784.698874330952,18951.155098692318,18818.537856010607,19033.690761299185
18952.887510465993,18789.13551350755,19019.399266714525,18929.128002757916,18874.198833994968,18857.290345767815,18829.155256855483,18840.22457825555,18895.514753056585,18894.763391044155,18926.631630434702,18912.202567661796,18764.67310544704,18967.324701471618,18982.59094408913,18869.967330258783
18835.068591519248,18879.25170557516,18923.621991289005,19048.693661257086,18972.85246282825,18919.07896832157,18879.213699179872,18852.21446483533,18823.01731574544,18934.76880659182,18974.16535975546,18812.489922036268,19000.918044973594,19051.541784639478,18828.41253074549,20173.334012575444
18859.630007794258,18951.282735186247,19002.39867708969,18923.36150702381,18959.25797921106,18790.15979464825,18931.32301641746,18884.666678580295,18778.360877296967,18828.200901640885,18996.798842775606,19155.612827441335,18917.540471425647,18929.50848400197,18839.15728367847,18848.822308203
19004.767127791252,18947.396330633455,19185.631781208533,18851.2010562813,18928.392351307408,18973.7251167931,18888.848465147224,18870.04681593407,18805.56154968366,18965.916837559627,19130.286336199053,18887.251845778326,18997.71922202901,18939.216363624713,18828.096599491437,18825.33640843879
18793.61039996101,18901.020777565078,18886.445347799898,18980.866879976893,18969.816122689277,18781.64708367831,19049.18691904303,18957.948588285028,18997.30804364883,18991.83811336423,18930.647598630265,18917.30685147006,18873.32648114586,18871.15169592776,18860.3032526352,18898.615983639265
18865.741010888705,18988.197309389794,19135.82476935553,18953.346616545674,18947.309189877542,18855.415965518918,19013.121036720786,19087.314523006615,18917.005243857257,18969.759246822217,18874.145244610903,18967.173660171815,18890.65722411375,18798.37028159254,19049.598701907238,18772.120255603542
18879.617580406735,18760.70970819346,18889.471109051734,18927.67580755518,18848.087266311442,18866.85815380379,19009.772989575413,18894.390432356293,18691.78680008717,18812.274895337527,18896.091268752865,18920.64944562066,19008.4919254589,18971.697989243672,18960.465305442212,18856.55683085951
19152.07353857282,18898.091682516264,18859.3056265105,19013.324862292906,19009.104985886486,18874.39110620258,18997.796038518813,18889.454713458166,18935.7289871157,18852.587727547954,19023.56796459358,18930.589656003915,18864.60053703274,19047.59328243083,19005.487076843343,19059.087351069513
19019.278121294075,18835.822579450007,18914.68099356994,18792.118739858895,18912.50571969331,18988.398546606808,18813.321332506894,19095.084179745143,18824.499020407406,18970.760156892877,18854.892116362735,18933.2534202774,18752.64804407381,19032.761056081792,19188.629886164756,19056.88988578575
18818.651616798277,18831.407348833563,18896.54894012376,18978.911094361847,19013.715978941604,18906.409560493295,18950.87875011547,18917.34993874076,18898.144167928156,18931.373966216484,18912.36757983611,18848.043145028943,18883.12844343299,18813.876404835028,19198.440479359386,18914.43396760324
18863.765904742075,18878.63813109653,18875.058947885518,18838.324876886836,19002.021954612093,18891.014578691837,18951.627536445845,18980.865766625284,18833.102061514906,18941.972686290395,19018.4488622626,18994.19386599365,18996.43088854699,18924.42159067272,18865.409387539054,18874.664036601185
18854.09826498163,18863.388890313967,18752.39902564767,19007.380766219623,18895.486931938245,19032.767609849867,18929.728068101063,19028.528587651886,18921.094562069302,18795.655476654345,18926.35184052539,19052.794113058164,18868.41258119078,19046.30285642437,18917.897026644492,18940.029899944333
18921.07402290253,18904.291048688257,18836.61000747928,18935.10670766386,18901.12580877061,18980.88297330411,18848.531678501295,18909.699563867973,18970.419659248782,18856.984707977022,19024.2357926078,18962.50082632409,18979.918219871826,18947.73485201328,19082.68599718041,19015.361323615714
19029.698583179284,18880.499579574687,18854.30579405225,18876.55663506109,18859.879194895067,18755.34379486906,18878.813929908614,19108.928370188947,18851.781280795472,19012.112165485592,18920.954440162688,18962.39730143202,18902.3343044292,18815.684853350216,18825.68342929568,18741.79587040309
18987.538258568413,18951.2168288569,18861.933373384996,18947.358337158938,18963.534110747074,19008.96559354309,18955.546763028877,18967.775372852484,18806.004566120948,18919.691068593784,18845.85376308703,18890.418557953748,18911.805555115636,18865.35204914713,18895.398782987202,19004.650274704894
18800.10814322492,18929.646290898596,19193.73988165137,18852.30910283014,18885.483359562706,18860.09886744608,18927.275689360016,19040.567165328815,18988.85707388857,18961.709303365744,19003.41523127133,18941.252531879654,18691.694294239383,18799.602362760124,18797.0032064939,18850.14410447176
18829.813701952764,19009.51895163737,18869.6648350089,19044.332297484634,18890.524026765805,18989.66849704033,18826.317982362838,18835.717036756552,18862.503930349125,19061.74953604251,18825.890988636653,18975.187775976894,18856.828339031268,18730.71936579764,19078.653717229172,18746.303111420846
19115.02505741886,18830.55423584982,20557.355537824682,19595.82848821669,21845.748615389955,19112.18370604809,18949.161569356635,19073.86584165546,18966.376960701513,19083.440884916607,19086.13130092356,18965.80620134425,18835.76736586829,18934.410342903677,18979.16985584213,18882.693699673007
18841.489601158413,18843.11851006174,19121.731700600583,19005.75713534254,19021.322769869617,18903.556806870798,18877.113686812092,18748.538417129763,19072.916047884875,18879.346090399045,18801.555309990043,18733.557462361026,18773.06040932482,18812.98535417121,18800.245756368455,18761.630228558166
18925.13823174858,18906.838239470322,18891.31501235185,18924.672083524943,18980.146430367848,19049.180515145334,18861.565345402178,19007.62586158129,18973.297207115065,18859.3449322555,18969.196170823234,18902.102674617126,18884.313038795633,18772.830717591885,18856.584940917113,18843.804034156245
18807.512405672638,18978.885026245633,18929.682169318778,18970.09979595002,19088.35390929669,18941.484511534843,18785.972284638934,18954.86849918402,18804.39679420904,19088.602792567242,18875.44882273228,18786.997341858736,18943.399858307712,18757.142072360537,18779.657724185552,18889.735309981872
18835.114159889148,18975.872586680183,18830.71327449209,19181.502477552614,19083.95402297272,18987.506629777647,18863.28994184203,18835.488171686327,18979.31385608369,19017.113738042382,18902.192391989178,18878.724522940876,19004.29538061066,18837.977910695165,18841.581924484624,18561.915252578743
18997.59206701399,18917.607303648194,18956.945760863804,18993.565624637817,18901.214257153555,19042.22654665113,18889.192698126903,19011.32087990385,18946.17278074124,18860.590310783577,18977.757737475247,18880.888830993914,18945.3921389948,19090.662899713458,18934.496390598135,18926.235731936176
18914.652814053738,19141.186690475173,18907.81399627616,18965.710038074303,18772.06341116915,18956.76353955454,18912.977487668555,19136.379058206654,18972.98887314393,19001.519351396666,18940.56313292931,18933.304653506773,18840.54997432693,18866.1831606557,18784.257356988823,18813.61805078508
19047.704950391184,18869.7514438632,18911.15824794199,19052.17948890197,18900.355819134686,18984.15076659605,18960.164517633115,18993.025908497213,19040.056553596707,18962.974068816013,18809.860860879908,18996.49080707718,18857.501023728757,19002.93092386732,18965.738510649644,18933.88453660458
18890.650576230542,18849.175108599287,18972.283089629054,18979.76144027525,18899.033167105972,18897.54512152396,18829.518666392767,18938.273780614803,18971.980133862755,18992.173950665856,18812.49251714423,18910.531852538723,18916.21227763169,18892.901988100664,18960.486619118543,18958.066194117695
18803.936608255182,18788.081166189662,19024.24628305311,18787.389568750994,19168.316447917936,18989.596119003272,18767.878278599877,18806.178395950392,19169.151595151696,18852.933011436144,19049.79034209264,18832.57600768402,18918.958413243596,19078.55919368453,19062.065517202565,18759.859655641652
18773.50317569693,18951.32187601107,18838.422378623734,18886.48173345125,18942.30293899968,19046.37392484567,18882.376531343092,18884.418975904686,18964.01915076971,19020.711702500645,18989.659140059324,18903.32849066735,18939.093051934553,18848.703128947745,18771.63924287833,19972.05858054592
18750.524382242882,18975.517106254916,18952.47371633433,18928.535571608583,18840.695234278664,19030.085702160075,18783.25754601514,18815.97655083499,19001.42680110009,18853.938503727517,18992.373320204177,18857.43857699766,18892.471222458807,18739.362779774732,18836.387815290193,18941.857805557105
19607.18928951918,18887.32028929113,18880.83639596725,19036.203067462517,18847.549468581456,18933.429288095394,18811.58377659715,18810.660669077377,19009.310614602236,18948.84126473833,18895.349960749198,18831.43688189588,19128.076232656713,19049.215280377797,18925.21878225276,18942.839061822797
18812.963127574792,18982.27911074731,18748.419560512597,18918.95249580564,18890.279814866048,18974.39213690954,18841.934762246747,18999.03462794922,18949.519099603174,19009.00297935918,18770.135318577963,19002.698739498293,19052.811683677497,18978.75345593018,18968.112286339172,18951.758591579586
18844.738674974065,18863.38842786668,18936.209845020898,18992.518398947264,18972.221551850493,18936.942354900068,18902.652009568963,18953.92553402132,18866.36369886876,18980.491521755324,18843.10099542807,18910.230753108142,18968.728946807136,18948.207754302544,19008.517985445003,18822.083523377005
18879.12428716921,18856.519592689467,19080.78620814425,18858.778490332625,18943.22062228071,18885.715484206194,18965.188258284146,18886.927283205787,18865.298454619387,19052.22101942763,18857.243135108467,18858.193141621152,19016.318349743975,18979.617955170703,18868.95514904443,18896.614024824317
18843.900762217992,19115.746217407537,18976.400177899966,18868.90520095314,18911.749867776605,18989.835655182083,18907.00227437336,18902.89210257217,18965.102785384035,18985.627411107773,19044.318434917386,18868.87371459921,18880.273229542978,18820.181944776035,18793.699517491204,18948.642213276402
18804.08802581363,18999.804858080228,19126.77943889476,19046.65710488095,18955.440541901462,19002.489166379466,18991.840313315515,18930.24530638063,18992.807933093467,18793.2070118292,18880.874384016388,18989.916924652378,18996.925600882172,19091.050659863922,19003.26178895398,18999.052861280103
18814.67034294808,18977.61959549585,18848.06971027049,18909.355221205617,18943.109397075506,18962.968266177126,18882.245023748015,18665.421885888456,18894.453367981383,19055.554777465113,18988.947666656306,18945.952816646513,18898.967396153235,18745.994801959412,18921.798619228248,19032.993243431887
18880.88587535099,18921.396496461322,18963.907846795504,18885.686003165156,18777.39908273644,18983.837095864936,19009.145364102762,19018.64060779086,19217.78294237875,18707.819737405225,18917.90544230065,18881.073172086155,18983.70646422036,18736.05507934173,18759.56134137836,20663.10630502325
19024.63545439408,19198.751461128406,18840.50768914467,18937.002814110154,18914.263943735587,19057.47447888097,19065.34924174179,18892.882920320306,18983.066329742345,18758.783563598383,18933.047418693248,19088.78068521627,19101.90086919108,18677.283258294345,18795.196049953258,18986.839385549356
18789.78459909948,18943.61942554912,18852.83048097275,19022.800387730385,18783.01279716593,18781.519768391176,18801.758841086415,19016.90381661614,19053.456957083537,18777.622122385055,18862.423708081253,19021.784606530153,18964.578781868902,18896.91030442855,18658.80813176927,19038.198233307456
19015.678266018316,18757.882341256158,19020.045418599624,18852.46297678938,19014.887879535665,18864.59523731099,18898.899744798993,19038.089506703505,18815.881522111576,18761.81788812078,18951.787848262316,19015.2910656191,18948.800392492114,18954.770085977743,19011.24992033886,19160.388018431226
18841.333901333714,18665.033567490307,18904.16908156143,18694.664298071984,18691.40700193183,18973.27302993157,18707.923804777034,18893.94370971204,18772.87840002294,18671.43165833574,19091.76080679968,18906.972213163896,19081.52253187926,18823.08385429984,18950.68615176302,19113.568979640077
18880.302722705124,18883.831457121483,18965.71296043044,19046.68280584195,18917.031984256646,18861.116879539735,18923.7505473739,18851.88765873406,18988.420019975303,18967.22986728033,18978.30104941263,18829.13573454061,18781.7102697155,18856.39745759976,18993.530812409103,18823.011114164186
18867.402882712027,19084.101459172776,18853.87222012826,18914.972818091563,18909.036045847537,18835.621082173962,18938.78324679326,19009.38608965192,18882.95521430617,18880.2107111876,19000.415564340055,18918.45558682435,18785.660365298303,18832.113347024384,18972.600981026688,18897.734196612208
18819.750049035665,18984.45127925804,18721.964263490605,19031.26059764428,18842.312748419485,18874.817530818837,18659.213591075397,18827.131378020647,18645.731072135186,18939.63497462719,19248.05882485727,18875.006661492982,19035.724242031716,19005.602920340727,18925.693487478005,18811.37028451425
18946.688316539512,18937.190536970225,18986.100259047926,18925.357268229167,18910.383578282945,19003.284048153524,18889.189845141875,18937.438340274126,19051.947623563992,18793.31902542592,18945.51821458675,18810.114348442192,19017.72634329177,19018.64791943275,18873.976336706088,19046.68003144765
18848.755100154634,18623.064468898283,18944.467606652903,18898.289863691458,18838.39088669953,19039.240581672104,18768.611219886603,18949.957156332668,18813.464513404077,18850.22156614157,18830.293093317272,18907.399442158665,18825.220274802,18777.202507863298,19097.832620359917,18790.964467872527
19052.885103408265,19014.25804090499,18717.266018125345,18856.698776638303,19090.209206744083,18970.01899477852,18869.180042402506,19062.049530947974,19015.01650238654,18992.541769413343,19014.658132058306,18802.17198836378,18961.264637254597,19087.477940311706,19084.903239896757,18947.30758404339
19108.508078817264,18742.33948713545,18871.03472172124,18899.96603473028,18962.071665565025,19042.59755595114,18886.419767836487,18907.33677406146,18900.44210275556,18933.97690635406,19113.49249330973,18943.046725118606,18901.09001863009,19042.789897913033,18799.487652431533,18877.88737416583
19013.938475129453,19050.588646558703,18956.088493454896,18848.691274742203,18774.9787671713,19012.441359754273,18706.7846709225,18874.123788628225,18976.12890373477,18737.186544470307,18714.049122682507,18836.79646438775,18876.037898567396,19166.14299624885,18874.676156373956,19037.281733554184
19955.321793673684,18827.51558664612,19027.98659861685,18898.434488236675,19030.580607432115,18853.827347290862,18952.64232396983,18931.049339487417,19055.639320292517,18905.63314312471,18953.6471684944,18659.428526858308,18993.952308800483,19073.544860546528,18937.444519389333,18946.404202602025
18900.04018786974,18795.909351426846,18872.203219664774,18818.458517527146,18730.335457522633,18863.154944694175,18802.028482752397,18937.547567426125,18960.10467942732,18956.258437813514,18962.47072973119,19013.071356241126,18981.356262091867,19055.375421127053,18931.001175196616,19089.314172530274
18815.330579497167,19143.676554078796,18860.342034518264,18902.060459449098,18851.33187193996,18795.035948478944,18875.14626585124,18809.975670916672,18769.416307613665,18912.89892382046,19059.388553916,18990.24051649426,18867.72247246193,19084.46310599836,18767.805023699333,19029.473946601483
19065.20886345199,18816.941183181494,18930.180616942613,18764.071162721953,19080.957935802333,18943.538526248165,18841.36552290859,18946.123677640015,18871.736284984116,19010.403412869884,18883.391038331167,18949.35567489585,18981.35042147629,19041.06494894474,18931.185056488626,18964.425582511813
18915.405634277435,18825.315368954347,18887.503636214296,19011.071204205626,19015.645988204968,18977.07180809826,18973.203022294863,18913.90131145509,18881.32696482983,18986.617282566644,18660.29994415875,18902.49257676702,19058.487010102366,18905.923505471594,18836.17665253562,18995.341732550627
18955.347053830003,19091.692098228996,18718.307429467244,18916.595494583315,19008.812942797565,18878.521331228003,18919.166509079067,18840.549982804623,19035.707344987877,18848.56033696698,18807.95989751296,18852.702923787823,19011.678567061947,18933.134359163996,18960.373020860516,19036.819980464843
18912.730081407528,18905.12113150457,19053.76123899465,18884.302580404634,18903.84879970063,18812.343471138847,18948.60500223672,18870.385837178586,18791.137028965808,18633.711536296676,18960.218098785426,19007.69549533728,18943.131542286617,18951.47272235432,19006.736393924915,18809.754761329143
18964.431595440743,18921.127716512525,18868.16006547721,18947.277156879114,18861.795254904097,18942.404644971586,18786.526377236583,18915.78091599902,18880.21153451256,18804.157446047335,18986.237872786667,18951.460929610403,19031.934800036,18774.434800270934,18810.42390693489,18938.431075149318
18884.323089219637,19065.67194469998,18920.3779106084,18931.45791674935,18851.492968897506,18860.958821618486,18926.56996118069,18980.475648952342,18896.702492468197,19011.322784488468,18936.699373455624,18929.468479529525,18828.132342314297,18849.990232325603,18912.274562362265,19069.642438971678
18798.848787510102,18768.694528059277,18726.887131052357,18873.180130562007,19017.62502360021,18946.71716858887,18754.69385338778,18920.319792111364,18986.11268946886,18993.949848023985,18918.44144498733,18875.479202402417,18831.196490253726,18913.4849836532,19094.939579936294,18890.073509807535
19397.628800095146,18771.93011985831,18974.42878990927,18800.400448926655,19036.757846493547,18903.99588003323,18735.913188854043,18911.477880532268,19019.163544646297,18879.179430622917,18980.88686689175,18987.71721392005,18883.802989527514,18858.388567520604,18946.74678890699,18704.856993978883
18790.712932554092,18934.510317772147,18877.8492320189,18871.927765254,18916.999241370122,18968.132846612913,18912.457425908226,19011.5593745604,18761.039506499692,19053.062492090186,19021.999191094583,18931.943101824225,18943.313792612596,19075.48077910023,18914.63171147052,19055.49997010034
18888.882840805738,18912.678073991,18797.208872686944,18967.60264649685,19053.449252476912,18842.84060835077,18901.816093895923,18962.997624081632,18901.995486591375,18955.301639659974,18912.25672455138,18887.721555362277,18817.41238987738,18937.168912665027,18912.441584401582,18889.595487356055
